date,region,AQI,PM2.5,PM10,NO2,SO2,CO,O3,temperature,humidity,wind_speed,precipitation,hospital_visits,emergency_visits,mobility_index,school_closures,public_transport_usage,mask_usage_rate,lockdown_status,industrial_activity,vehicle_count,construction_activity,respiratory_admissions,population_density,green_cover_percentage
2021-01-21,Central,106.83511951554318,47.75674133187053,79.51202865527686,32.04282336479388,18.356375935168543,0.5354250899135823,30.660724135003306,26.97949053471684,40.430548837980936,12.33344858198888,5.319144245347271,19,5,62.07620307143155,1,55.06447534677762,57.067184582385465,0,124.30406224553774,8964,26.18903237766591,10,8376.57045783007,14.17190418829168
2021-01-22,South,137.52341678431773,61.17214594454471,51.55540700987586,57.464906315946216,12.96594727697564,1.2385064377807518,28.961309393204772,31.92155876515393,83.2410303150875,5.678723167681413,7.484928917339905,24,5,67.67464758957794,0,1.8440926422570558,65.2377389116426,0,60.11203365180856,1923,62.174678394960445,12,8278.972436994996,57.62455779210507
2021-01-23,North,119.008476763721,72.92454186746916,96.85027792910009,50.27151035893151,17.267258518817624,1.0285910197460852,23.56585662840466,22.405999788143138,32.4753136122023,2.161743036510177,1.7414452829144655,18,4,90.59754797931726,0,73.76826919922065,64.87407488493723,1,66.95537499837201,9602,8.752227311818029,8,4823.1142971762365,43.47132633374478
2021-01-24,East,88.46192688675194,62.08590597980127,95.09917532283929,48.08359549665708,19.51189652112962,1.2343026863821454,31.320325092301914,28.66133809964116,77.32839924437046,7.397898137945217,1.0597819805522546,18,4,76.74047660664152,0,49.643598432784856,84.74499825047229,0,146.85598261262817,9458,27.11811928917678,12,5364.859260112649,54.07161698769821
2021-01-25,West,82.03170657303284,36.345052767135044,41.16282681241188,38.8034109752685,26.142860410309986,0.8096436029698175,31.26839722527714,30.387082494260866,55.141321113393744,1.0727810367182355,2.396173576322398,20,7,84.14579896008988,0,28.603991946768982,64.11365174973793,0,121.35446109160497,7828,88.02288209506854,10,9929.427804453015,69.36714957247628
2021-01-26,West,109.83838343013011,47.95763334073737,79.92391732658402,55.14280735720484,31.011216366864566,1.1935550489442706,39.403632098713075,31.076629852382283,25.50163383811967,7.8315211225077626,3.1388041279035903,21,7,84.56875026034461,0,46.15435588271707,94.92478516952838,1,73.11256685906251,3999,69.18353479917818,14,7974.081027188762,68.49627826979508
2021-01-27,Central,73.59533585958715,58.89040704608433,48.19716338639404,37.81994368878876,26.677369489253273,1.2531486323456873,17.1549327754977,13.703145580841511,71.35237055505007,0.2903518200607441,5.481020188221994,14,1,84.59446548992744,0,29.25678022346879,99.15230471846158,0,107.37863039572373,3736,7.028875270839963,6,722.6650673535286,34.096186760165594
2021-01-28,North,136.62917531708706,58.865015935112545,66.70697804995875,39.68738585845754,16.123104851636967,0.8945995193632865,29.39160873842366,22.00362760867428,82.44513602143459,10.929171625090953,8.812433203644407,16,2,73.0623292955729,0,69.99507724779798,54.05308506287255,1,68.79876797648774,3371,99.2379811654876,8,1808.760577809147,23.27164756318944
2021-01-29,West,123.58880241442574,89.58813265184712,61.943821460744005,41.69974539749269,16.52095194686917,1.005325763851986,23.917900802372166,19.90414689349048,31.411189323486507,7.319545287173829,4.260926167773654,17,10,96.8947301411499,0,61.443420376461624,69.88238159238016,0,136.5462739663103,5767,94.51415931921929,10,6001.37624319534,46.229663511363036
2021-01-30,South,90.6164869579059,39.21018086401503,96.18529396483972,47.01823040543344,19.203357112453244,0.8054435111486039,36.958096465410335,25.74794142785343,70.79131696353227,6.884094914027709,5.187981878449701,16,7,89.21191398765262,0,38.8092599090059,65.09205317470685,0,94.86151770749277,5850,14.168986135491268,11,3779.5838094282067,51.237523779394934
2021-01-31,North,65.73730941818245,67.58383862753811,82.33660348344368,46.369080790029855,28.92279444426793,1.4954916846057638,36.031296521537065,14.919848902428638,51.15367633511867,2.9428724061312552,0.04613535984920647,26,5,84.76154007823283,0,31.424194199127154,67.5995064255475,0,130.6870853397346,6823,92.18684408748399,7,8059.086682744457,24.157510866749597
2021-02-01,West,127.07744748330825,82.33669662492434,54.28817998487945,35.24874721555397,19.172879739090533,0.9639184182022702,34.06303876054897,14.771885545271985,72.77093172797028,5.4189473369214864,0.3331206289128663,24,5,82.5109773976245,0,87.80366443752882,63.267744303497636,0,147.19159569407284,7967,54.99437537227332,13,6446.439444067917,23.288659366035155
2021-02-02,Central,97.70920309494764,94.07174618134194,97.60131925914685,34.670062805740464,13.362462547312846,0.7233927024468454,24.369333935444295,35.8504749593813,69.9749563729714,2.7280414863249947,0.8376919992754761,24,8,66.22543729008814,0,68.22386436483094,69.13324306015124,0,148.0874908425725,7075,92.93810350823169,8,9907.790441078221,18.97321204978845
2021-02-03,South,124.75632623946923,53.93403865224058,51.32388352143171,46.39902957152084,17.494114315234825,0.7852522258375749,37.08376466352076,28.088446941316704,21.86201613241038,11.03085150803609,6.989940854790286,21,7,88.29440648383658,1,71.57818171696402,57.07072963844942,0,63.76162583934859,2751,96.80507693199907,10,227.5503737175124,64.11267632983143
2021-02-04,East,68.11144682411266,67.37144179080299,86.60227580941887,47.152365838912324,23.785280009097086,1.0380311803426339,17.758952570053346,25.605046215994058,32.51047251770086,2.985379491495409,4.8619136877191735,21,4,78.68036755121715,0,61.86055919288922,63.99091377726688,0,144.48059688592636,5179,69.35635689870634,13,4439.977938907226,11.606289735451226
2021-02-05,West,88.01249954092454,68.54640535797971,63.71978661416888,36.066488751771274,23.449701384480434,1.2259993515334635,16.117514371257826,26.818363239194912,52.971907005259204,9.251299905775726,1.9296119853185811,27,7,71.8977618326379,0,7.52305502346241,87.3908938978192,0,77.02893317939552,5401,29.129773769526878,14,4134.3436094745575,21.016132068780873
2021-02-06,East,100.10487399436366,62.93222597329936,72.6864583493896,24.12811930321546,18.99891666754172,0.5992519464548435,19.793032000784606,25.731704618745898,85.35159203384562,4.194112516016282,5.925994386898191,21,5,69.78883626189625,0,5.926248669924772,67.20232628258799,0,85.9622295074931,5329,92.46574741174733,10,4398.829175268353,45.58640579696702
2021-02-07,North,100.93961187529484,58.51732198141041,90.08541496076768,37.92683903991755,23.417073367800153,1.5542980008827345,29.732201517384752,29.98675328275763,43.945141972836105,9.854732938849908,5.4461215181903615,24,4,89.82495201877933,0,42.91715184069466,60.3917448662424,0,56.29925545958262,2030,57.34784390957953,11,8863.5807300786,35.39240043615975
2021-02-08,North,90.99869057041512,66.53963084250069,90.42898798119057,46.23525798825859,8.63413898726584,1.092602588216685,35.40131520790635,21.837779039680107,64.02114291961274,8.106824383820134,0.8879930180999573,23,5,66.03480682033603,0,93.04999570557894,55.422201928242075,0,114.55974325110931,5722,34.154148840510146,9,4119.360125348452,12.845809176202241
2021-02-09,North,112.45699864694997,22.016308721704718,106.7393814711192,58.05416846419781,20.51914617516349,1.1399367918908236,6.191740207923804,25.933074130367846,20.845862186010017,6.3515794747908,6.4041277271714625,13,4,76.00636505919685,0,52.47080788985718,67.4002073641593,0,114.41172473709517,5306,46.00379466175838,8,7983.548983237748,23.817990183482735
2021-02-10,Central,78.6475914123481,70.23104235093948,78.35492600657093,28.02042037659338,24.303427106843152,0.9708431368529691,40.58194265503829,26.13710633968858,69.7788845082861,10.095012501157072,7.671548726305102,14,5,81.6000354352609,0,87.58845130934276,82.17045443101762,0,127.70389668508041,2587,40.62020194749294,9,6363.160285082321,31.528702707692112
2021-02-11,South,97.15241029957413,61.89266855492951,86.12901725926682,35.734287471694266,15.835683624227325,1.0057776902053377,31.048897569427474,19.76571020770831,62.21477839269632,6.235831074123437,2.865544077090969,20,6,78.52053899466613,0,9.654984203605588,62.66524355333355,0,144.62600973865295,6899,93.5290012777698,6,4928.440305339774,67.31500528117303
2021-02-12,East,102.40591263423798,56.66287654832602,71.2452535519135,36.10596438474624,15.81830731751856,0.9555150586217791,17.457821219281797,31.384915295315263,70.07763226310361,12.320559038625492,6.874888619943076,14,4,84.16490096628574,1,72.42610749346629,71.12228454579315,0,92.81666065972252,1622,81.98330548418784,10,6959.077378225139,30.723551114323193
2021-02-13,South,110.28877668117498,90.70293293579337,83.63979765245595,53.55805339431501,10.667759236182624,1.305338790710788,30.80757576231665,22.77161630049295,83.32624291174614,10.943976873528989,1.9971951700878399,21,6,91.74648413329541,1,24.533785496081116,97.61992898745861,0,90.74341731659564,5772,3.137484179670613,12,2367.94234139279,12.527590856894355
2021-02-14,North,114.2322975617778,49.87598971814172,88.78972096017023,39.65058499541367,27.949477974053472,0.9976214237639889,38.74020331742736,30.087108349044506,30.254925318246702,8.109584917696218,7.5672881371174485,19,9,86.18674640930706,1,52.449615980241624,77.61814259167632,0,113.91149354727348,6385,0.9855661436353302,10,1508.6935513487222,68.20377581588548
2021-02-15,East,77.50715816324262,53.95386016402454,78.03380305091248,30.926734406277344,16.399230114892166,1.230115065547813,34.79552812245007,25.5745636318574,38.3112717205647,13.155910238789955,9.117741691227202,19,4,80.64665389597121,0,29.29210703540758,76.59693079320817,0,116.74103401395281,2878,6.937465871197491,6,9675.069958400978,33.211120349158136
2021-02-16,East,69.31771658528756,89.873299533071,43.92499031815007,45.58695282921819,21.205216389310557,0.8698457429942283,38.79258450043173,33.16792416204529,89.70466245176995,12.432927322020833,4.41867123801647,18,6,75.53669562833706,0,71.23333600020744,70.4971656284545,0,94.52423470907058,8121,61.03868801148279,3,3976.114321916769,14.080958149669682
2021-02-17,East,125.55353643797018,47.51908042725215,86.6294179266179,35.95361479959054,23.019585207416874,1.0586921584936948,19.070026964823114,19.79310455739238,30.939877095673886,7.977590919307488,2.4462207821161783,22,2,65.66510043269703,0,40.088905277052625,77.84199885036277,1,141.93283186966917,8093,81.44797660690006,9,3106.6686467948207,44.71953829445327
2021-02-18,North,106.64628023959183,51.748270755951914,87.29122954710914,27.756127266420457,27.560339745707267,0.7588238967281736,26.687958118892762,19.57620599244775,70.44389045682183,1.0267154055119625,3.9917670219769983,29,8,79.3582269199698,0,46.21684924995937,99.22836371985889,1,55.2173201600972,7005,51.49484952514849,3,2726.8373862103417,57.55602363326721
2021-02-19,East,85.03026926886892,57.79461864853725,66.39653047304098,31.072266927238495,19.230511130071825,1.3649584697648611,22.602462155811743,20.471522044978457,70.75531373576312,8.48994528298866,2.500774726557169,18,2,76.25283953615074,0,24.534537318152914,62.69034527294648,0,125.6401636502782,5033,53.47212153511435,10,6260.876695894246,51.184398826721065
2021-02-20,North,131.02303951045047,72.61101723194324,54.31225927854972,57.340419544226194,17.302851031107906,0.7498758277842652,43.740641640354546,25.666477752571872,67.80956223648985,5.328854843404283,0.012393757663754501,14,3,85.28162187553721,0,28.145801530639414,97.0963947424655,0,70.79429636589828,8825,24.04224906146527,11,9964.692931294321,25.250430738007577
2021-02-21,East,102.31349268585717,63.117037610299704,109.5175830100793,43.84209221649462,20.86533824285277,0.9025061667216021,35.11490274789304,32.70734197889102,35.92084125202044,8.101694142056012,6.504566118044451,22,4,78.63952445557327,0,17.947569070933522,57.453549218849886,0,99.53293967901784,3850,45.9292286490581,9,8959.373516265565,20.53239063660279
2021-02-22,North,123.58594368127653,40.610619792716065,89.82891021788804,41.07760055452543,26.420401382711436,0.9055118762635765,52.776076711661126,32.96546809082625,35.05938442497095,9.706956907463901,0.4252664196219691,24,5,90.39600203763301,1,55.37985473681842,55.55526817732779,0,135.1492925618923,3927,25.684605613035306,8,4064.5458350697536,62.387456110881
2021-02-23,South,101.35036962820217,52.01747155309216,75.41837938156581,37.501062641879535,19.14913734299608,0.8938145836978695,26.259123732662182,13.4501569978078,66.64387476243516,9.672578622759595,2.10390740217231,18,7,75.59778025166287,0,14.499695603144602,82.7334747871582,0,82.96058155979588,3145,27.401287617514747,12,8963.445763348227,17.601599004350355
2021-02-24,North,141.21495849763974,50.88968350181683,57.259342337050256,42.92148842118799,15.225654592079618,1.216748730832881,24.20260630654156,26.248535806112695,33.037512912145125,10.10286065277002,7.224495561298211,23,4,74.40471663963811,0,26.820261167236236,62.5589512334536,0,139.9684716444697,9424,39.11599008447229,13,4625.27060062344,54.190596026326546
2021-02-25,West,135.10681684886407,58.84168432165431,63.56370343157308,42.802359460024945,12.296210958423188,0.9050026705790069,28.857386891238797,8.935231947424885,66.30943322183762,10.189029375675222,6.657250139157834,19,11,84.22894490495781,0,53.04613546480865,72.21961531537134,0,95.06833655325022,1100,4.754501970652547,17,1182.1155474606821,6.4945383478694465
2021-02-26,West,95.02071703041852,66.38765487944744,106.05180793572464,42.92168828207326,13.893513076973873,1.418177359162322,41.02685777138039,28.975158968925175,54.47697974177226,1.6392212807025626,0.7332891204616565,27,2,81.0751074395183,0,27.48312990775861,86.48273842889188,0,120.27526528954837,9095,95.49583605902282,7,1959.8507215563936,32.27266621308396
2021-02-27,West,119.43141901908712,66.27308633831959,82.75323881736092,41.14845090277753,24.321957487033323,0.7544574741609495,27.07104248499722,30.590847074476034,47.064020735456886,2.8756849568594047,6.60054741079077,19,6,83.79847958785653,0,58.84996597343284,76.74207515815486,0,122.26809574059986,6912,91.4262627613837,8,2505.554469328249,69.02018582759243
2021-02-28,South,112.90751899170294,33.359823689273966,68.98825865998587,48.687983383055496,18.396877618465943,1.0508132409828121,30.995500783255554,24.79877862653907,41.0162644564562,9.458115068135264,9.305748895757826,25,3,78.68191961999052,0,1.4164004458195767,50.68746746652647,0,76.08135107204663,6271,79.62652402469313,13,9185.476193066073,46.20118214531531
2021-03-01,East,127.37263115064698,75.95911481341284,90.19378462449312,40.231043460007314,16.96239545039645,0.76726420320622,30.773525623094557,25.419907887473773,86.33038533261816,6.12258583096555,0.7450246901818314,23,3,80.26062415435818,0,97.32227876999444,65.29216164865184,0,140.06575881087875,6926,56.85110979929837,7,9791.94061261761,25.19272037009338
2021-03-02,East,80.70153078839792,63.78853268994935,63.71203625107353,30.220611644473614,16.42016388408029,1.12629183475944,30.315974089617516,25.368194464701197,55.56655604199513,11.442774679586453,4.156882276766362,20,5,77.03569387072437,0,72.99888563804402,53.23433348961396,0,62.46111598657511,9929,81.30254883500074,10,2348.374188954899,50.484862604203514
2021-03-03,North,113.72102919996878,80.7679807139086,110.01686060560758,33.87577109099132,20.425229301000908,0.995215081906969,24.780812316300178,21.07779040629377,59.28763737576734,1.8736392339424823,7.294338901141414,11,5,81.32889319163459,0,50.38191285471449,96.30572750278515,0,109.00711211522949,5862,97.41376848332948,8,4090.219699318237,27.966038097547838
2021-03-04,East,121.16848973699176,66.66297490936007,107.05601069793451,20.20981306510288,18.802724531172082,0.9534813865904564,28.901671456717068,27.158528926607403,86.44792592807498,2.87284491630809,6.677230031779134,23,7,92.3622975557801,0,92.08379198842984,89.73242967084015,0,142.900840011703,6929,28.358391133911475,10,9817.330394952356,66.0244211451531
2021-03-05,North,64.82521027153771,76.51984436603644,70.66851857594446,60.268171160423925,18.634339281403737,1.3565424899510572,28.559179189189138,23.842959991733714,65.77141226679936,8.376969636547095,2.2651054246949833,14,6,74.90836640121418,1,86.97660809449779,99.19208418382055,0,53.099332231261485,4652,36.42751424383272,14,8487.241039886676,20.270550670986957
2021-03-06,West,76.3348297466845,66.9981796717519,67.42659505938279,48.62754591952687,26.746619639053698,0.803697438683469,29.939482722602808,29.65145854644809,87.04970494297793,7.51122028901848,1.6306727749670635,24,4,73.9391837424992,0,36.65543199484371,94.25547562208739,0,103.12510652933899,2861,72.90458643746473,6,4484.089164693416,25.798945776940794
2021-03-07,North,59.21535644479799,80.19338634304123,27.6373360261544,31.699295048707633,27.690081409308167,1.1759545472854,37.548134545221664,24.43186532740385,27.445671836588893,3.995957309650349,7.842470040409319,29,3,83.19574351619721,0,11.612917834948988,73.76660103281674,1,74.64378693693727,4935,64.28654192136905,12,4580.9904081676505,49.768419541977515
2021-03-08,West,94.61186331110885,67.83375954026668,50.368384568972644,37.181551506029,11.949891635455018,0.7693120261975623,44.08502427699594,20.694884467558705,79.26477422406828,6.125148652577377,9.562446552387966,18,7,78.14693095076682,0,25.223239207675807,94.12987586052684,1,69.2456751140108,6416,82.48188409281495,16,8798.230997181763,56.69406915085589
2021-03-09,North,114.35084511591924,58.53127130335644,53.21060450084488,33.631235257935664,21.63796365571479,1.0338055600481122,23.276521898642343,17.32067664567245,43.47902396161636,0.5247191708497961,7.675834675428291,18,3,94.12589542376263,0,20.86892694641356,83.62193066641359,0,73.37664826300542,5793,34.69805036851938,15,390.50618156117525,42.47067219304972
2021-03-10,South,130.04714104192055,94.08652080670322,82.70380681974771,55.42547211374117,16.115689506893037,0.6413274015329664,26.86405100169828,15.67967587472144,76.73412675492388,0.5555716199156119,9.632044821977502,27,3,86.99703050598606,0,75.00574355421745,76.22998281955005,1,140.26871329833725,3688,31.055260230449978,8,9313.72051668695,23.80278262891725
2021-03-11,West,101.4818956083955,73.33555683419839,73.4753259111728,25.80122835729071,18.75874443069453,0.8012448561079779,23.399904812750506,31.562546719772175,79.89456369364851,1.4239050423730748,6.049954241370427,24,4,88.55316790437557,0,54.81098925130063,68.53230229589418,0,92.55158675027354,6783,58.54171154933099,10,984.716105544647,42.25082109639535
2021-03-12,East,132.57231091142583,68.60616631506619,53.09329025169517,41.14476058818779,21.546391925633472,0.9753570863281404,31.49681229777818,22.711053235704902,39.00415202997891,8.651886798008407,9.290988606919171,18,5,89.45298541071608,0,85.00981831583604,84.04830879682022,0,73.58956667462812,9217,14.585781811193698,9,9024.17838052418,19.244708070351024
2021-03-13,South,72.39797083570217,40.85543375192496,74.37671915070885,38.914721574351525,18.936400415345403,1.5443947501969233,25.693204339912185,26.692870950408242,48.61814315608352,12.955746219197305,6.9043569454488685,19,5,73.43582069302855,0,48.970075046417506,79.50667114769773,0,142.75574749391882,1113,3.9574871958896085,9,734.248982947449,8.732643644479856
2021-03-14,Central,65.9323512128969,40.675385738046934,90.10674295294697,48.26838630709114,21.152299403138166,1.0302411611379323,31.91837466993591,33.91614945872259,70.82100480204329,3.9033493388936256,9.088847502010866,28,8,81.1261136555328,0,76.97650549113666,80.70924912915791,0,82.16173312584844,5442,24.413573699877954,15,9694.146329705174,64.77825059230904
2021-03-15,East,98.88904602206762,64.3907322321278,90.55678699831174,38.95990772275305,23.36485103015959,1.496400494760012,38.82901528355829,22.185978343510545,26.933894162787947,0.5090974458513037,1.6158896796959077,25,10,86.77331697455202,0,32.34228375938074,69.9915665578502,0,122.34665725317831,4494,15.832448659576414,15,184.65504236283476,36.27402421609957
2021-03-16,North,107.68130897878615,62.182817966523615,42.00659438282238,22.41791123344565,21.472884002701598,1.0660969875072754,9.793346513563133,21.862612578094232,72.88734740375381,10.629406530784687,8.155652157439489,18,6,80.04576153232092,0,60.21508030174038,86.96575571449716,1,103.71725392000587,5441,0.6675219702788615,10,9652.76290473574,36.21674232918225
2021-03-17,South,99.34610503811814,50.78816152487526,77.43473039032338,37.48882165357559,16.765818479161883,0.8838747266575183,33.93423911680553,24.339191238223382,27.73310482383208,12.830283585075998,1.967458009534525,22,7,71.03052623977803,0,63.94001829263013,54.06713838168639,0,117.91657398245424,2122,77.80087814340739,5,715.0512055105535,53.41086946547002
2021-03-18,Central,58.65115799920247,62.1147404941809,52.33318446056779,30.27837782056675,16.85400196514838,1.461806956780208,26.318503608816968,25.147163502099964,84.01190125876407,2.072591778946526,0.2742910194595727,22,5,89.28404833160485,0,75.92870910017443,86.3079481389604,0,68.26762403329187,5351,54.32115165637805,14,1339.0443418328255,41.402006519126175
2021-03-19,Central,98.21759920974424,83.82940392065393,98.03457394280548,40.795795465565604,12.801473516909823,1.1311052866220257,33.68337814387511,34.43775675127923,39.34375053074474,5.786215439106003,5.17586134042963,16,5,78.25452622177146,0,79.94884004190875,86.53806568034781,0,117.85273928045923,3676,66.89530629218183,10,9632.964354561222,34.52864739480808
2021-03-20,South,73.91060998990294,70.43103711825448,95.68292832706997,54.34177036520327,15.730398512396409,0.8071835218351859,22.828244497998398,32.829102970470565,60.291954280714904,2.3810526088530715,3.1825178056184433,19,2,83.02203049723568,0,27.650304230487677,75.79716976906889,0,140.58214860777332,9927,16.305056870378355,11,7938.494486943905,56.64938033508145
2021-03-21,West,113.39345097660077,42.88487235370893,62.03945547351083,22.60574755767722,29.81034180949264,1.1411714378200892,39.570087906455,28.104377079533737,28.200745005339094,1.595361459140478,0.43531361788017864,14,1,85.82274115914514,0,38.50580015155561,63.164157513424264,1,60.090507334320954,5524,25.66919602567539,5,8414.131190942679,35.87661204728171
2021-03-22,South,107.33196492193696,58.32736759285584,64.679095951992,31.99777264600096,16.03998212952378,0.912221575027717,37.30624494432227,32.24706884498434,38.86452082637351,9.722528077115618,9.803043787281593,21,5,95.12670698694322,0,20.713509085469152,75.96382572031848,0,82.65305782158717,9725,6.011236942336495,12,4371.7206835986135,64.32750476585053
2021-03-23,South,81.2024042734529,47.925502787211585,70.77465899003386,34.473070462165026,14.0331059377809,0.40328974114861127,34.546817188341144,24.10890493716072,48.27685304409738,14.51304714267197,6.664660954899928,9,4,82.04195156369687,0,74.78343705157137,56.154309271302374,0,147.26044570669177,8280,99.74737905302055,11,893.8959791376913,24.905165894019078
2021-03-24,North,89.72266165326613,54.18450125387158,34.944132105373214,36.18368904586789,21.599639309223868,1.2807919477796852,36.345805742480785,26.49582283594239,54.093421367811004,10.172484384311433,9.018121732155986,17,0,59.839006962759676,0,27.07282636532402,64.25718876935275,1,72.51964395633851,6664,10.308703255410068,10,1574.1216656938657,7.183571860588719
2021-03-25,South,78.81572956222097,53.79576501555536,86.71936346881154,47.40125664105244,19.4481762035407,1.3284802166925787,24.03503626262261,23.492431777306525,20.00472483526021,14.772219942114273,9.990825858719482,20,4,81.82203513156183,0,39.101920178233016,71.06499392971378,0,55.955679746752196,9519,9.036500832340888,12,9244.652161428417,14.69702939763202
2021-03-26,North,98.74641805453656,52.83531626093992,74.54310907319739,38.26455582438612,19.022033815753872,1.5513826089976825,25.04300996248568,18.548158087101804,82.20590336663278,6.515929141054371,3.9196673667109208,18,5,82.81360762851341,0,80.3026475566321,83.66168924950317,1,55.50589377823157,2637,61.41684674126652,11,3905.893920177711,58.2458925626033
2021-03-27,Central,119.10284641002477,41.17296942039908,99.40350165135717,44.15802725720445,27.04522983206045,1.1266431076585788,36.019489606539835,31.019373708967976,20.5372366691214,13.468046832410401,2.5473702873411517,20,6,63.31778672353242,0,33.98026404036042,59.36083838775202,0,77.52992739235113,1429,33.18828059993948,10,7581.2022422629425,65.20363135629981
2021-03-28,South,80.28547907328912,58.08517977722715,58.031815640748945,33.74226956268224,22.745633377791826,0.9253829727752403,23.858166857851103,27.6584936699493,74.15791940960975,3.076263369994569,1.8388439268682877,15,4,94.72496860729589,0,29.15003091677629,57.9085375866182,0,99.48732518857977,5296,88.75792715895417,11,6932.513707122851,9.880274188081625
2021-03-29,South,110.08093031035689,51.59088544729035,67.61754103500137,42.299243454179376,17.350035341482624,1.2504968282135758,41.56508037326469,25.09036736711832,52.940523864945966,1.7685655051618965,5.151871077913426,20,7,53.522926924476565,0,65.11814330425662,80.38981810838895,0,76.88274176055923,7251,83.1518512712989,9,4790.588023298599,64.06593438219497
2021-03-30,South,89.39484763255118,16.05826964996598,49.869494839217694,47.77797630877715,17.8776204120411,1.254946109595672,27.411271429751746,24.987660753439123,56.671601743096346,10.537800763686544,6.0608077750215745,20,3,85.79515288389564,0,97.53735857775574,83.97727705015105,0,78.09028985620121,5507,86.8152636702091,20,8619.872896363182,66.33923317233811
2021-03-31,East,84.14254335475312,90.79458036752494,59.91418873011494,32.67700450262912,17.487067430471576,1.4914843549409267,34.01515511888498,17.468925645467458,34.57858355341786,5.571124962939537,4.724227360325248,14,4,64.6903266523787,0,6.262396911493195,54.1827876406655,0,133.14256226229122,3950,73.51303024663338,8,6579.5911922470705,54.03142028806013
2021-04-01,North,97.85939280090885,76.33154481325008,56.36036007863562,47.81358119806515,24.373698107901284,0.9866117130800673,46.79399615404072,20.112623334236424,62.51578452419929,4.7653140412065245,3.872520148456824,28,4,90.68745703639642,0,83.4788404580431,51.65815917348009,1,126.6940201036789,4472,13.178972466644634,7,7424.098778286241,54.47071999024692
2021-04-02,Central,79.29515355161251,54.35548912612506,99.91947357692891,40.52372768727569,18.45926185273431,0.9503263082297216,24.350213167455387,26.680765850570126,57.60623364186165,10.06920866996487,1.6827256345912833,23,8,85.64500453971321,0,12.160483425989078,57.35749257005829,0,81.08461678666515,4531,6.361172461362696,8,8385.196892261543,5.099586809783972
2021-04-03,North,88.92701389305635,60.282285746108975,66.03476302497215,50.45460240482252,11.034232487729248,0.7853366740724418,30.55009400675826,22.35443666362747,31.496548463420677,5.002260626542322,4.41859623810624,17,3,94.74828175226968,0,34.48981172582488,95.05133508036238,0,84.48875591319248,4382,6.462956126688546,11,2304.1734842982796,19.475806290073685
2021-04-04,Central,76.04244214822303,42.42518479023657,82.48351369489227,37.985800999230264,19.758401606328277,1.1612386260175604,38.43346531709846,23.911434793912548,36.66833009444534,8.58837258372782,0.8524313707906495,19,5,85.18278480531878,0,41.6717932632925,83.6319267593688,0,146.9673015084265,3166,80.17796000567296,13,3003.4409516895585,18.950629743871477
2021-04-05,East,139.2945026583278,85.43584316716297,72.3847319227639,43.81244655162099,12.314869994360354,0.5355214995307495,37.61021911101225,24.47671967610449,24.683254030872,4.491826593919565,8.650477588875919,19,7,83.54168566478121,0,71.87393601059867,96.05129555076121,0,145.01556912763493,2612,65.71175762105935,11,7579.615250232452,42.7969569243734
2021-04-06,South,100.70527103943458,88.45933042159668,54.610694679743744,39.5939376832147,30.92115300877451,1.2328262118587694,27.377477518085136,21.58765615491445,24.63985004626169,11.75636382316877,0.4690265209795941,21,5,76.72328950791322,0,92.65659308504236,83.23574015835837,0,147.30991897938534,5212,98.09843648883495,9,8309.128601893233,47.70031370747499
2021-04-07,North,86.00548984014829,62.35040592369787,76.63399153656715,39.037877379594214,15.171660430763845,1.1763505365597369,25.866156499825166,20.16040839987975,20.96430501666986,4.68582510742973,3.8064606173155466,13,5,62.648017060040516,0,10.201096028236146,98.2618620361536,1,143.9199862488276,4127,64.35082648422377,8,6016.50968805725,63.60864167278449
2021-04-08,North,104.27959821468444,75.35295966278017,91.9820666372719,42.5893042822569,19.190676173211347,1.1755210607375117,28.134912539639586,16.938211845373132,35.433202783815865,8.024912167443302,1.001378690429685,24,6,101.8041157248087,0,74.48084521182476,71.9453335232479,0,112.80870987013368,8071,24.92634208201563,9,9933.594549840504,36.719639641965266
2021-04-09,East,97.7534390061834,62.62930168400886,55.844812149132956,45.36807469224904,21.291013673505685,1.041467570950552,41.58286212921091,24.267408604942297,67.5762859177939,0.3476412554551761,7.749804994670782,15,4,75.1593352907401,1,32.229239544123345,79.95494691139226,0,80.83259704768713,6865,8.951429027047075,10,8792.382704742784,37.5665478995294
2021-04-10,West,95.58060800933553,39.94911841686104,96.18225581462758,27.50435088075995,18.55670919660385,1.4598934742593253,27.76715314912043,28.093042738051416,42.135077169964944,11.875961750375891,3.1273697882792684,21,5,83.37576833952693,1,90.1910995691909,80.05927256027047,0,146.9496137014914,2908,36.5599603000266,7,8025.243790786374,8.52722394922699
2021-04-11,North,112.2833340008685,53.82264946554514,63.005581570446076,54.33633608817878,18.549847992669037,1.261598039628059,30.62492553986772,16.781829288900248,43.99139889071637,9.30506662232964,1.131056126525548,22,8,71.76720445024914,0,27.821682029422156,50.156995823028105,1,124.28182675492974,8770,19.96962875295899,9,2528.986173334982,69.8332662979675
2021-04-12,North,115.1501542009461,61.978919501579355,70.34032147854319,21.403369594502017,22.109136430804384,0.8178768425872901,26.5857082326126,24.879760874500867,29.23337752788113,2.883556004893435,5.314912988645139,14,5,69.27020027821516,0,69.38619496459134,51.372723018017865,0,121.1246142808456,5503,62.8395361320921,13,3396.936146602339,66.4636912190599
